Time(ns),Utilization(%)
4700194,95.01
4709502,95.27
4710370,95.05
4717327,95.22
4731020,95.23
4731888,94.99
4738230,95.10
4750602,95.11
4753085,95.12
4762107,95.35
4762824,95.05
4767283,95.12
4773919,95.27
4786246,95.28
4787133,95.02
4794277,95.11
4807899,95.12
4821099,95.13
4828466,95.23
4841101,95.25
4854093,95.26
4854972,94.98
4857527,94.99
4858252,94.64
4859012,94.51
4859798,94.48
4869191,94.79
4873131,94.87
4873900,94.46
4880557,94.57
4893313,94.59
4900227,94.87
4913460,94.88
4928663,94.90
4942227,94.92
4943348,94.55
4948585,94.93
4949481,94.55
4958877,94.85
4967042,95.02
4973674,95.16
4976287,95.18
4980179,95.25
4984736,95.33
4997384,95.33
4998155,95.05
5001143,95.10
5015254,95.12
5021621,95.21
5025361,95.25
5038784,95.26
5052275,95.27
5053073,95.03
5066114,95.05
5066995,94.93
5072088,95.08
5078712,95.18
5092013,95.20
5092953,94.93
5098375,95.09
5099190,94.90
5099917,94.77
5104071,94.87
5119138,94.88
5133107,94.89
5141396,95.07
5154983,95.08
5161677,95.18
5166976,95.21
5181127,95.22
5195101,95.24
5203921,95.35
5212110,95.50
5227643,95.51
5241852,95.53
5242641,95.39
5250230,95.53
5263871,95.53
5268366,95.60
5271188,95.61
5285147,95.62
5298924,95.63
5299762,95.38
5306947,95.46
5321149,95.47
5331945,95.63
5345345,95.64
5353033,95.75
5353819,95.50
5354543,95.40
5365261,95.57
5379061,95.58
5393170,95.60
5393976,95.44
5396913,95.46
5411661,95.47
5412461,95.10
5423706,95.37
5424572,95.14
5425326,94.75
5426002,94.48
5434899,94.76
5449709,94.77
5457314,95.02
5458121,94.93
5472434,94.94
5473227,94.55
5478257,94.67
5481969,94.77
5487212,94.83
5496610,95.20
5511049,95.21
5517175,95.34
5517977,95.10
5518849,95.01
5519632,94.97
5527218,95.12
5542228,95.13
5545231,95.15
5561373,95.16
5576276,95.17
5577066,94.98
5592855,94.99
5593643,94.78
5594349,94.77
5609984,94.78
5626231,94.80
5629545,94.82
5632824,94.92
5633655,94.65
5634382,94.41
5640678,94.50
5656241,94.51
5674144,94.53
5675043,94.44
5690923,94.45
5693352,94.46
5698916,94.60
5704846,94.82
5719868,94.84
